label	text_a	text_b
1	感冒时可以吃鸡蛋吗？	感冒了能吃鸡蛋吗？
1	电子信息工程就业前景	电子信息工程就业前景怎样
1	哪儿能买到巴宝莉原单男装？	巴宝莉原单男装哪儿有
0	女人吃男人的精子会怀孕吗	啤酒加味精让女人喝了会怎么样
0	怎样去脸上的红痘痘	脸上的痘印很红怎么消除啊
1	颓丧的反义词是什么	颓丧的反义词是什么？
0	西方文化中的宗教对艺术的影响	为什么中国古时的宗教势力，文化都没西方强？
1	什么是净胸围	什么是净胸围？
0	冶金工程毕业生发展前景	太原理工大学冶金工程毕业生待遇？
1	甲天下水饺怎么样	甲天下水饺怎么样？
1	这是啥石头？	这些是什么石头值多少钱？
1	济南有什么好玩的地方	济南有什么地方好玩的？
1	天龙八部刷元宝	天龙八部刷元宝。
1	韩剧匹诺槽什么时候更新	比诺曹韩剧什么时候更新
0	伴郎穿什么衣服好？	这件衣服里面穿什么好？
0	成都海昌极地海洋公园地址	天津市海昌极地海洋馆地址及乘车指南？
1	谁有这张图片的高清大图	谁有这张图片的高清大图？
0	照样子写词语斜斜地	照样子写词语：扑踏扑踏
1	什么手机性价比很高	什么手机性价比高？
1	求此女名字	求此女名字。你们懂的。！
1	喝酒后喝什么解酒？	喝酒后吃什么解酒？
1	天天酷跑坐骑哪个最好？	天天酷跑哪个坐骑最好
1	微信的聊天记录怎么样找回来？	微信的聊天记录怎么找回来哦
1	移动电源如何拆开	这样的移动电源怎么拆开阿？
1	阿里旺旺怎么升级啊	阿里旺旺怎么升级
0	买跑跑卡丁车	跑跑卡丁车哪个区的人最多
0	什么牌香烟最好	什么香烟最好抽
0	大便稀溏什么原因	大便臭的原因
1	黑板报怎么写吖。	黑板报怎么做
0	老公和情人同居，该怎么办	老婆与情人同居了怎样处理她
0	江西生物科技职业学院的计算机专业是否保证就业	江西生物科技职业学院微软IT学院怎么样？
0	事儿是什么意思	最事儿的人是什么意思
1	是的。但是您的产品是支持操作变现的话是可以操作变现的。	如果您的产品支持变现的话，您是可以操作变现的哦。
1	世界上最高的动物是什么？	世界上最高的动物是什么、？
1	那您是被骗了吗？	您是被骗的吗？
0	一款类似于愤怒的小鸟的游戏。	求一款类似于模拟城市的游戏
1	这件毛衣是什么牌子的？	这件毛衣什么牌子的
1	什么牌子的粉底液好用？	什么牌子的粉底液比较好用
0	请您核实下您是否有其他的支付宝账户的，辛苦您了	辛苦您登陆下您之前的账户，小二帮您查看下是否被之前的账户绑定占用了
1	哪里有现货白银操作建议？	现货白银操作建议哪里有
0	灰指甲传染吗	端午节放假吗，放吗
1	怎么在电脑上赚钱？	用电脑如何赚钱
0	沈阳患肾病该如何治疗	小孩便秘查什么？怎么治？
1	有什么恐怖电影好看?	有什么恐怖电影好看
0	请你回到我身边	我把我唱给你听韩语
1	世界文学经典名著	世界文学经典巨著
1	四川的省会在哪里？	四川的省会是哪里啊
0	现在这个社会学什么是最好找工作的？	当今社会学什么语言最好？什么语言好找工作？
1	这个是什么牌子的钱包？	这是个什么牌子的钱包
0	什么是混黑社会	什么是黑社会
1	第二小题。	第二小题！
0	中国最大的房地产公司是哪家?	中国最大的房地产中介公司是哪家?
1	宝宝可以用电热毯吗	宝宝可以睡电热毯吗？
1	求各种古风耽美广播剧、	求古风耽美广播剧~
1	人和猩猩的电影	电影，跟猩猩有关
0	建立北魏的少数民族是	冲动是魔鬼
0	问道花好月圆什么时候合区	问道心有灵犀什么时候合区
1	怎样用毛线织帽子	毛线帽子尖怎么织
1	如何让头发蓬松起来，？	如何让头发蓬松起来
1	手表手机怎么样？谁用过啊？	手表手机怎么样
1	照相机什么牌子好	什么牌子的照相机好
1	手机老没信号怎么回事	手机没信号怎么回事
1	什么是数学日记	数学日记是什么
0	十二生肖中谁是短命的动物？	十二生肖里聪明的动物是什么？
0	密码是怎么被破译的？	电报密码是怎么破译的
1	涂的是什么颜色口红？	什么颜色的口红
1	这两句话用日语怎么说	请问这两句话用日语怎么说
1	青岛哪家宽带好	青岛宽带哪家好？
0	冰雪奇缘从哪看	《冰雪奇缘》
0	谁有不要的小花仙号，送我	谁借我一个逆战好，有抢的
0	我的世界哪里有地狱？	我的世界:的地狱怎么开
1	这手串是什么木头的	我的手串是什么木头做的
1	男人有时候会早泄，怎么可以调解	男人早泄该怎么治疗，
0	震耳欲聋的欲是什么意思？	震耳欲聋是什么意思
0	请问您是否有逾期呢	请问您的花呗逾期的时间是多少呢？
1	萌萌达是什么意思	萌萌达是什么意思？
1	有什么东西可以养胃	什么东西养胃？
0	牛肉怎么焯水	干牛肉怎么炒
0	迅雷继续下载没资源	迅雷资源无法下载
1	求一本小说的书名！	找一本小说，求书名
0	蜗牛乳液怎么样	蜗牛乳液要怎么选？
1	糖尿病人感冒吃什么好	糖尿病人感冒吃什么药，
0	什么牌子的卫生巾好？	大家都用什么牌子的卫生巾
0	认真地什么	认真执着的态度对我们意味着什么？
1	如何吃人参果	人参果怎么吃
1	下载小说的免费网站	下载小说免费的网站
0	迅雷可以下载我的幸福么？	迅雷、可以下载幸福，吗？
1	怎样和情人相处	和情人要怎么相处
1	求种子文件…	求种子文件。
0	赛尔号大电影5兑换码，谁给我一张？	看赛尔号大电影3为什么不给兑换码？
1	百度卫士教育专版怎么下载？	百度卫士教育专版怎么下载。
1	这是什么蜘蛛？	这是什么蜘蛛
0	我心中的梦想	为了心中的梦想
0	我想学习唱歌	我可以学习唱歌吗
0	刀塔传奇关于首抽	刀塔传奇卖号
1	求米虫的春天未删节完整版	求米虫的春天，未删节版
1	中国海洋大学哪些专业好？	中国海洋大学有哪些好的专业？
1	谢文东怎么不更新了呢？	谢文东怎么就不更新了
1	比一比再组词	比一比，再组词。栽
0	有什么方法赚快钱的	有什么方法可以去痣
1	在哪可以看白日焰火	白日焰火什么时候可以看
1	韭菜多吃什么好处	韭菜吃了有什么好处
1	支付宝手机充值话费	手机话费充值支付宝
1	各位有在车管所上班的吗	有在车管所上班的吗
1	什么牌子空调最好	什么牌子的空调最好用
0	切夹什么偏旁可以组成一个字？	饼换一个偏旁组成什么字
0	简述云南省的主要旅游资源及景色特点	简述旅游资源保护的原则和措施。
0	谁能告诉我樱桃小丸子的大结局是什么	樱桃小丸子里面的几个主要角色叫什么
1	歌唱妈妈的歌曲	关于歌唱妈妈的歌曲
1	现在做什么工作最挣钱	现在做什么工作最赚钱，
1	芦荟可以直接涂在脸上吗？	芦荟可以直接涂在脸上吗
1	用哪个软件，清理手机最好呢？	哪个清理手机的软件最好
1	如何查找手机位置	怎么查找手机位置
1	一个男人爱你是什么表现？	一个男人爱你的表现是什么
1	这是什么字体？	这是什么字体！急！
1	怎样开通黄钻，绿钻	怎样开通黄钻？
0	日本的动画片	耽美电影男男日本
1	这样的配置能耍什么游戏	像我这样的配置能玩什么游戏啊
1	爱慕的反义词是什么呢	爱慕的反义词是什么啊
1	这个表情系列是什么？	这个是什么系列的表情？
0	十二生肖今天开什么马？	今天十二生肖开什么奖
1	淘宝卖家信誉等级怎么升的快	淘宝卖家的信誉等级是怎么分的啊
1	请帮忙看看这人面相如何	求大家帮忙看看这人的面相，印象如何，我感觉这人不是好人
0	搜片神器搜不到片了	为什么下不了搜片神器？
0	怎么全部删除空间说说	怎么删除空间点我赞的人
0	爱拍怎么拍视频	怎么在这里发视频？
1	如何快速让女人达到高潮	怎样做才能让女人快速达到高潮？
0	七夕节怎么过浪漫，	空间留言留什么？
0	小伙伴们，快来瞅一瞅，怎么做？	广东话(你是谁啊)怎么说？
0	世界上的各个国家的首都是什么?	世界上最靠北的首都是哪个城市
0	“相看两不厌，只有敬亭山”的意思是什么	相看两不厌中“厌”的意思是什么?
1	接待宾客的当地主人喻为	把接待宾客的当地主人喻为
0	神雕侠侣陈晓版每周几更新	神雕侠侣陈晓版今晚几点演
0	王源喜欢吃什么？是自做的吗？	你吃过最好吃的是什么东西啊？
0	南京林业大学和南京工业大学哪个好	陕西科技大学和南京林业大学哪个好
1	哪里有比较多的伴奏音乐可以下载	哪里有伴奏音乐大量下载啊
1	最近的机票怎么那么贵？	最近机票怎么这么贵
1	怎样在手机上打出特殊符号？	手机如何打出“的”的特殊符号
0	辛苦您联系运营商核实一下的，辛苦您了。	您好，辛苦您联系商家咨询一下，辛苦您了。
1	绝品邪少怎么不更新了？	绝品邪少怎么不更新了
1	现在的人都需要什么？	现在的人最需要什么？
1	畜牧场怎么开通啊	畜牧场是怎么开通的
1	微信的订阅号在那里找？	微信订阅号怎么找
1	纹身什么图案好看？	纹身纹什么图案好看
0	姓万和姓刘的情侣网名	他姓唐我姓蒋的情侣个性签名
1	一部足球的动画片	关于一部足球的动画
1	我喜欢我英语老师呀！	我的英语老师好漂亮，我很喜欢怎么办
1	为什么电脑总是重启？	为什么我的电脑总是重启呢
0	异什么什么声成语异【】【】声	填反义词组成成语。【】争【】斗
0	一本穿越小说	寻找一本抗战小说
1	瘦腿精油什么牌子比较好?	瘦腿精油推荐，瘦腿精油什么牌子好
0	人耳朵上有痣代表什么	男性耳朵上长痣代表什么（耳垂这里）
0	为什么最新版本的天天酷跑玩不了	天天酷跑下载最新版本后怎么还是提示需要更新?
0	梦见别人说我爸爸死了	梦见爸爸被别人要帐
1	谁知道这个表情是什么名字？	有谁知道这个表情叫什么名字啊
0	古剑奇谭大结局怎样的	古剑奇谭假巽芳怎么死的
0	日文里“大好”是什么意思？	“素直になれなくて~大好き”是什么意思
1	您好，您只需在3分钟内回复一下即可（防止断线）	您好，请您在2-3分钟回复一下，防止会话中断。
0	我爱男闺蜜，好看吗？	我闺蜜好看不
1	求鉴定阿迪达斯鞋标	阿迪达斯！鞋标，求鉴定！
1	求这个小萝莉的名字~	求这个小萝莉的名字
1	血液粘稠吃什么好	血液粘稠吃什么
1	如何找在家上班的工作	我想找工作在家就可以上班的工作有吗
0	我的人生很迷茫	人生中的迷茫
0	支付宝账户的两个密码都是在您激活账户时设置的。	您是淘宝账户，在账户设置，支付宝绑定设置，进入的支付宝账户中操作的是吗？
1	最近有什么好听的音乐?	最近有什么好听音乐
1	问道雄霸天下来了	问道雄霸天下
0	爸爸去哪儿贝儿好看吗	爸爸去哪儿纪录片里贝儿唱的英文歌是什么
0	怎么才能让屁股变小？	怎么样才能让，屁股变小
0	什么图画	图画指的就是什么
1	怎样破解无线猫	怎么破解无线
0	这是什么花？什么种类的【有图】	这是什么种类的小鳄龟
1	大学学什么专业最热门	大学里最热门的专业是什么？
1	谁知道什么电视剧好看么	不知道什么电视剧好看
1	肺阴虚吃什么中成药	阴虚吃什么中成药
0	男短发发型有哪些	留短发好看吗？
1	大家介绍几部电影	介绍几部好电影！
1	怎样改变心态	怎样改变自己的心态？
1	腱鞘炎怎么治疗	腱鞘炎如何治疗？
0	手机怎么改密码	鼎瑄手机怎么解密码
1	赛尔号鉴定精灵	赛尔号精灵鉴定
1	上海昌硕怎么样	上海昌硕怎么样啊
0	转账到银行卡从电脑端付款是要收费的，手机付款（即支付宝钱包）免费。	您的支付宝账户状态是正常的，建议您换卡操作或者是换个时间段操作的
0	浅色皮包脏了怎样清洗	新买的pu皮包该怎样清洁
0	怎么查订单在哪	怎么在逆战签到去领抢
1	劲舞团有单机版的嘛	劲舞团有单机版么
1	如何给文件夹加密？	怎样给文件夹加密？
1	节奏大师玩不了	节奏大师不能玩
1	为什么大象的鼻子那么长	为什么大象的鼻子那么长？
0	涅盘重生。什么意思？	跨栏训练中，‘楼梯’形曲线训练计划是什么意思？
1	帮我填填这些词语的近义词	这些词语的近义词
0	江苏警官学院怎么样	江苏警官学院招大专生吗
0	前男友突然联系我语无伦次什么意思	我不懂他是什么意思
